buyerName|buyerCountry|Evaluation|buyerFeedback|buyerProductFeedBack|buyerTranslationFeedback|downVoteCount|upVoteCount|evalData|evaluationId|responsiveness|warrantyService|functionality|status
a***a|ES|100||||0|0|23 Feb 2024|30069164142763484||||1
N***n|UA|100||||0|0|09 Mar 2024|30069597932743692||||1
Х***а|RU|100||||0|1|14 Nov 2023|50095418066360325||||1
m***a|FR|100||||0|0|24 Nov 2023|30065244278099014||||1
K***C|KR|100||||0|0|13 Dec 2023|50100618037303764||||1
R***o|PT|100||||0|0|04 Jan 2024|60078197969686079||||1
AliExpress Shopper|UA|100||||0|0|03 Nov 2023|30064855210898887||||1
A***a|ES|100||||0|0|31 Oct 2023|30064815917431420||||1
N***a|UA|100||||1|0|26 Dec 2023|30066331220530747||||1
b***k|PL|100||||0|0|20 Mar 2024|30070112764947282||||1
C***N|FR|100||||0|0|08 Mar 2024|30069532775151952||||1
E***a|CO|100||||0|0|16 Dec 2023|60077057383360315||||1
F***a|BR|100||||0|0|05 Jan 2024|60078277210722484||||1
f***r|UA|100||||0|0|04 Dec 2023|60076656664035735||||1
g***r|PL|100||||0|0|22 Feb 2024|30068830352847161||||1
d***d|KR|100||||0|0|04 Nov 2023|50093116893979475||||1
e***r|IL|100||||0|0|04 Feb 2024|50111870859366406||||1
v***v|UA|100||||0|0|01 Nov 2023|30064833133715053||||1
A***k|UA|100||||0|0|15 Mar 2024|30069924005439488||||1
I***v|UA|100||||1|0|13 Dec 2023|60076826166663126||||1
H***i|IL|100||||1|0|13 Dec 2023|50099790237709075||||1
AliExpress Shopper|UA|100||||1|0|27 Dec 2023|60077857179557013||||1
AliExpress Shopper|MX|100||||0|0|01 Feb 2024|60079054370121123||||1
A***T|FR|100||||0|0|13 Jan 2024|30067186993526750||||1
Т***ч|RU|100||||0|1|12 Nov 2023|50094043576031595||||1
w***a|ES|100||||0|0|29 Jan 2024|30067454645756023||||1
a***r|RO|100||||0|0|10 Nov 2023|60075293993771534||||1
S***y|UA|100||||0|0|30 Oct 2023|30065014112202442||||1
AliExpress Shopper|RO|100||||0|0|20 Jan 2024|30067550530582246||||1
d***r|KR|100||||0|0|10 Jan 2024|50105763580490786||||1
AliExpress Shopper|DE|100||||0|0|12 Feb 2024|30068366069644275||||1
T***v|BG|100||||0|0|22 Feb 2024|30069118167186831||||1
K***n|UA|100||||0|0|14 Mar 2024|30070192903724568||||1
D***o|CL|100||||0|0|28 Nov 2023|60076243634563895||||1
P***r|PL|100||||0|0|21 Jan 2024|30067573323504515||||1
AliExpress Shopper|EE|100||||0|0|27 Oct 2023|60074561225040716||||1
AliExpress Shopper|JP|100||||0|0|18 Jan 2024|50107713860822651||||1
A***z|ES|100||||0|0|15 Dec 2023|30066294541069107||||1
L***U|FR|100||||0|0|25 Dec 2023|30066328077689131||||1
A***I|QA|100||||0|0|24 Mar 2024|50119980338547924||||1
AliExpress Shopper|ES|100||||0|0|06 Feb 2024|30067843874192104||||1
a***r|US|100||||0|0|06 Feb 2024|30067853000532192||||1
G***g|PL|100||||0|0|02 Feb 2024|30068195733758910||||1
AliExpress Shopper|IL|100||||1|0|29 Dec 2023|50103547490859324||||1
X***r|FR|100||||0|0|02 Mar 2024|30069244728239838||||1
A***r|UA|100||||0|0|21 Feb 2024|30069101717831576||||1
D***v|UA|100||||0|0|05 Mar 2024|30069338420608647||||1
N***z|MX|100||||0|0|11 Nov 2023|60075394689749767||||1
A***v|UA|100||||0|0|03 Dec 2023|30065495057642934||||1
Т***ч|RU|100||||0|0|06 Nov 2023|50092785479334973||||1
D***v|UA|100||||1|0|03 Nov 2023|30064883992469992||||1
AliExpress Shopper|DE|100||||0|0|21 Dec 2023|30066047860344094||||1
j***i|FR|100||||0|0|01 Dec 2023|30065661572917964||||1
t***t|UA|100||||0|0|19 Jan 2024|30067267573187580||||1
T***r|UK|100||||0|0|03 Nov 2023|60074924789631879||||1
D***v|UA|100||||0|0|23 Nov 2023|30065431152335381||||1
D***o|UA|100||||0|0|25 Nov 2023|60076105238158420||||1
AliExpress Shopper|SK|100||||0|0|09 Nov 2023|30065055579358169||||1
z***.|BG|100||||0|0|15 Dec 2023|60077258454149106||||1
A***y|UA|100||||0|0|13 Nov 2023|30064931433767452||||1
S***a|SK|100||||0|0|27 Jan 2024|30067898516197045||||1
U***r|UA|100||||0|0|21 Jan 2024|30067110672025456||||1
H***y|CA|100||||0|0|05 Feb 2024|60078873742851621||||1
D***v|UA|100||||1|0|14 Dec 2023|30066039239935381||||1
O***y|UA|100||||1|0|15 Dec 2023|30066087517565660||||1
G***O|MX|100||||0|0|07 Mar 2024|60079971133843493||||1
a***i|FR|100||||0|0|14 Nov 2023|30065167583052131||||1
H***v|BG|100||||0|0|30 Oct 2023|60074705933472774||||1
a***r|UA|100||||1|0|31 Oct 2023|60074748659452875||||1
M***v|UA|100||||0|0|26 Nov 2023|30065720556119895||||1
V***o|UA|100||||0|0|07 Nov 2023|30064972348426891||||1
G***a|IL|100||||1|0|11 Dec 2023|50099428256911845||||1
4***r|FR|100||||0|0|27 Oct 2023|30064953356534330||||1
r***r|ES|100||||0|0|02 Nov 2023|30064643088108042||||1
R***n|EU|100||||0|0|19 Jan 2024|30067216038841115||||1
Y***i|IL|100||||0|0|11 Jan 2024|50106667763915452||||1
P***k|UA|100||||0|0|28 Oct 2023|30064729527472147||||1
M***k|SK|100||||0|0|08 Nov 2023|60075214665575325||||1
M***c|ES|100||||0|0|15 Nov 2023|30065186861057692||||1
D***v|UA|100||||0|0|16 Nov 2023|30065246759835381||||1
D***o|ES|100||||0|0|13 Nov 2023|30065135971886603||||1
M***k|PL|100||||0|0|17 Feb 2024|30068900591250342||||1
G***v|BG|100||||0|0|04 Nov 2023|60074687753261446||||1
k***r|UA|100||||0|0|18 Nov 2023|60075812247414883||||1
N***b|NZ|100||||0|0|20 Nov 2023|60075845158396916||||1
Z***a|EU|100||||0|0|07 Dec 2023|60076827089547902||||1
j***l|ES|100||||0|0|22 Jan 2024|30067626122198409||||1
AliExpress Shopper|UA|100||||0|0|31 Jan 2024|30067554203793802||||1
j***z|ES|100||||0|0|14 Dec 2023|30066065995993114||||1
B***s|FR|100||||0|0|14 Mar 2024|30069805943324511||||1
AliExpress Shopper|RU|100||||0|0|06 Dec 2023|50098641493713107||||1
U***d|UA|100||||0|0|18 Nov 2023|30065069448142827||||1
a***y|BR|100||||0|0|07 Feb 2024|60079240047711872||||1
k***r|UA|100||||0|0|02 Nov 2023|30065072529800053||||1
AliExpress Shopper|RO|100||||0|0|25 Nov 2023|60075812111697668||||1
AliExpress Shopper|ES|100||||0|0|25 Nov 2023|30065484791544387||||1
F***a|BR|100||||0|0|22 Mar 2024|60080457114030702||||1
N***u|ES|100||||0|0|22 Dec 2023|30066522930149346||||1
E***i|DE|100||||0|0|05 Feb 2024|30067803409831312||||1
R***a|UA|100||||0|0|07 Feb 2024|30068141181379608||||1
U***s|UA|100||||1|0|04 Nov 2023|30064718275726732||||1
S***y|UA|100||||1|0|16 Dec 2023|30066325731723874||||1
AliExpress Shopper|UA|100||||0|0|03 Feb 2024|30068238112798399||||1
B***o|UA|100||||0|0|26 Jan 2024|30067565542361781||||1
a***r|KR|100||||0|0|08 Feb 2024|50112556809010296||||1
c***c|DE|100||||0|0|08 Mar 2024|30069843388796567||||1
Р***ч|RU|100||||0|1|15 Nov 2023|50094981001833148||||1
A***v|UA|100||||1|0|20 Dec 2023|30066207638843188||||1
s***s|CA|100||||0|0|25 Jan 2024|60078871135020785||||1
A***v|UA|100||||1|0|10 Nov 2023|60075311420253541||||1
K***s|LT|100||||0|0|22 Dec 2023|60077705039330529||||1
M***a|SK|100||||0|0|14 Feb 2024|30068234690707898||||1
s***g|KR|100||||0|0|06 Nov 2023|50092866725003774||||1
D***s|IT|100||||0|0|07 Nov 2023|30064963252179440||||1
AliExpress Shopper|SE|100||||0|0|28 Feb 2024|30069065974338052||||1
i***a|US|100||||0|0|15 Dec 2023|30066076832618054||||1
AliExpress Shopper|ES|100||||0|0|03 Jan 2024|30066357083010129||||1
판***이|KR|100||||0|0|06 Nov 2023|50093235750245832||||1
A***z|ES|100||||0|0|17 Feb 2024|30068902187707675||||1
r***k|PL|100||||0|0|08 Dec 2023|30066074952746201||||1
AliExpress Shopper|MX|100||||0|0|13 Feb 2024|60079352841057963||||1
M***j|MX|100||||0|0|03 Jan 2024|60078160099924749||||1
O***y|SK|100||||0|0|01 Mar 2024|30068879087595466||||1
J***n|ES|100||||0|0|17 Nov 2023|30065057405681921||||1
Р***ч|RU|100||||0|0|14 Dec 2023|50099944741104994||||1
v***c|SRB|100||||0|0|14 Feb 2024|30068448461897635||||1
AliExpress Shopper|KR|100||||0|0|05 Feb 2024|50111537302395569||||1
AliExpress Shopper|BG|100||||0|0|25 Feb 2024|30068940756917767||||1
AliExpress Shopper|CL|100||||0|0|19 Dec 2023|30065981803659350||||1
T***X|CA|100||||0|0|17 Dec 2023|60077094938084176||||1
V***r|CZ|100||||0|0|27 Feb 2024|30068998026232223||||1
Л***а|RU|100||||0|0|10 Jan 2024|50105843919481844||||1
g***r|CA|100||||0|0|06 Feb 2024|60079169839484741||||1
m***c|FR|100||||0|0|07 Nov 2023|30064982332490615||||1
AliExpress Shopper|UA|100||||0|0|28 Nov 2023|60075946932179326||||1
U***r|UA|100||||0|0|28 Nov 2023|30065768975115106||||1
J***z|UA|100||||1|0|13 Dec 2023|30066007642360585||||1
K***i|PL|100||||0|0|15 Dec 2023|30065864651626620||||1
К***а|RU|100||||0|0|22 Nov 2023|50096068254425905||||1
AliExpress Shopper|PL|100||||0|0|16 Jan 2024|30066882249884720||||1
О***ч|RU|100||||0|1|14 Nov 2023|50095112118552311||||1
d***i|IT|100||||0|0|20 Jan 2024|30067089482897393||||1
N***N|FR|100||||0|0|09 Nov 2023|30065054389840618||||1
AliExpress Shopper|UA|100||||0|0|10 Jan 2024|30066767611377444||||1
AliExpress Shopper|UA|100||||1|0|29 Nov 2023|30065578780887113||||1
ح***ر|US|100||||0|0|08 Mar 2024|50117796898271263||||1
E***z|FR|100||||0|0|15 Nov 2023|30064986621825936||||1
AliExpress Shopper|FR|100||||0|0|07 Feb 2024|30068123207532141||||1
S***k|UA|100||||0|0|05 Nov 2023|30064937925501824||||1
영***김|KR|100||||0|0|06 Nov 2023|50092839596632515||||1
E***r|ES|100||||0|0|12 Jan 2024|30066665852105377||||1
AliExpress Shopper|IL|100||||0|0|01 Mar 2024|50115999759807372||||1
e***e|PL|100||||0|0|08 Mar 2024|30069264628831757||||1
o***r|MX|100||||0|0|02 Feb 2024|60079100433250151||||1
E***o|BR|100||||0|0|05 Nov 2023|60074750173327300||||1
s***r|UA|100||||0|0|28 Nov 2023|60076331476328714||||1
a***r|MX|100||||0|0|24 Feb 2024|60079613857212742||||1
K***s|NL|100||||0|0|12 Jan 2024|30066886303386049||||1
AliExpress Shopper|IL|100||||0|0|04 Feb 2024|50111274916065330||||1
AliExpress Shopper|JP|100||||0|0|06 Nov 2023|50093255738571819||||1
k***n|KR|100||||0|0|11 Nov 2023|50093876709430606||||1
S***i|FR|100||||0|0|14 Nov 2023|30065372988704723||||1
AliExpress Shopper|UK|100||||0|0|04 Nov 2023|60075021033974977||||1
V***s|IT|100||||0|0|30 Oct 2023|30064573049546795||||1
J***k|PL|100||||0|0|06 Dec 2023|30066017311954473||||1
k***m|KR|100||||0|0|12 Dec 2023|50100075326176591||||1
S***d|UK|100||||0|0|02 Jan 2024|60078133419642372||||1
B***r|BE|100||||0|0|20 Feb 2024|30068710850400680||||1
Z***i|PL|100||||0|0|23 Mar 2024|30070650970061057||||1
AliExpress Shopper|UA|100||||1|0|14 Dec 2023|30066045934815534||||1
l***s|ES|100||||0|0|06 Dec 2023|30065821195881408||||1
AliExpress Shopper|ES|100||||0|0|11 Dec 2023|30065732678570078||||1
F***t|ES|100||||0|0|02 Nov 2023|30064850309904389||||1
N***S|GR|100||||0|0|01 Feb 2024|30068146188646453||||1
AliExpress Shopper|LT|100||||0|0|31 Dec 2023|60078054043447448||||1
f***r|UA|100||||0|0|29 Oct 2023|60074656785923022||||1
a***y|IL|100||||1|0|16 Dec 2023|50100343465835998||||1
V***o|UA|100||||0|0|05 Mar 2024|30069060695000415||||1
c***r|FR|100||||0|0|10 Jan 2024|30067007379516709||||1
F***s|PT|100||||0|0|03 Nov 2023|30064678609233687||||1
F***z|MX|100||||0|0|06 Feb 2024|60078900176549061||||1
S***a|UA|100||||0|0|01 Nov 2023|60074540940031500||||1
О***а|UA|100||||0|0|20 Nov 2023|60075568525914658||||1
A***d|CL|100||||0|0|17 Jan 2024|60078394521866278||||1
A***a|UA|100||||0|0|26 Jan 2024|30067338696840545||||1
E***r|ES|100||||0|0|19 Mar 2024|30070083168799264||||1
AliExpress Shopper|UA|100||||0|0|22 Feb 2024|30069109397396624||||1
w***r|UA|100||||0|0|19 Nov 2023|60075810287673922||||1
J***z|ES|100||||0|0|09 Jan 2024|30066761966011473||||1
P***i|PL|100||||0|0|21 Feb 2024|30068765560060540||||1
S***v|UA|100||||0|0|18 Feb 2024|30068958581925402||||1
S***n|UA|100||||0|0|29 Jan 2024|30067974575525618||||1
С***ч|RU|100||||0|0|03 Nov 2023|50092722552078625||||1
Д***ч|UA|100||||0|0|05 Jan 2024|60078272639588635||||1
i***r|HU|100||||0|0|27 Dec 2023|60077878857591936||||1
AliExpress Shopper|BR|100||||0|0|14 Feb 2024|60079389671305041||||1
A***c|PL|100||||0|0|26 Jan 2024|30067596428631852||||1
T***A|CZ|100||||0|0|15 Nov 2023|60075559616480789||||1
A***O|FR|100||||0|0|20 Nov 2023|30065560511888732||||1
AliExpress Shopper|HU|100||||0|0|02 Nov 2023|60074570904636216||||1
AliExpress Shopper|ES|100||||0|0|07 Nov 2023|30064983940144400||||1
5***r|BR|100||||0|0|02 Nov 2023|60074820815520664||||1
A***k|PL|100||||0|0|15 Jan 2024|30067040772848252||||1
v***r|UA|100||||1|0|17 Nov 2023|60075678079412926||||1
D***s|BR|100||||0|0|14 Nov 2023|60075516702486071||||1
AliExpress Shopper|PL|100||||0|0|10 Nov 2023|30065067166175647||||1
c***r|FR|100||||0|0|05 Nov 2023|30064906801655650||||1
Е***в|UA|100||||0|0|13 Jan 2024|30066739897555249||||1
О***ч|UA|100||||0|0|20 Mar 2024|30070179604390326||||1
A***i|HU|100||||0|0|10 Jan 2024|60078437180083346||||1
R***a|ES|100||||0|0|29 Nov 2023|30065583917970273||||1
I***n|UA|100||||0|0|30 Nov 2023|30065402654198403||||1
a***r|LT|100||||0|0|13 Nov 2023|60075453676073037||||1
Ч***ч|RU|100||||0|0|30 Nov 2023|50098123664271313||||1
M***k|PL|100||||0|0|25 Nov 2023|60076122794080658||||1
J***o|UA|100||||0|0|16 Feb 2024|30068311863086932||||1
A***n|UA|100||||0|0|25 Feb 2024|30069275760516414||||1
a***r|KR|100||||0|0|02 Nov 2023|50092241062900393||||1
T***v|UA|100||||0|0|27 Jan 2024|30067643563971273||||1
В***о|UA|100||||0|0|16 Feb 2024|30068596325184180||||1
AliExpress Shopper|IT|100||||0|0|17 Jan 2024|30066921454680681||||1
AliExpress Shopper|FR|100||||0|0|18 Nov 2023|30065266486323897||||1
T***t|US|100||||0|0|01 Nov 2023|60074853831752610||||1
d***d|UA|100||||0|0|05 Dec 2023|60076617682976674||||1
U***r|UA|100||||1|0|27 Dec 2023|30066195863307904||||1
H***v|IL|100||||0|0|09 Mar 2024|50117984802868047||||1
t***i|CZ|100||||0|0|02 Mar 2024|50116629233832116||||1
C***r|CZ|100||||0|0|24 Nov 2023|60076071059864552||||1
J***z|FR|100||||0|0|26 Jan 2024|30067550451386320||||1
o***r|KR|100||||0|0|08 Feb 2024|50112089701386450||||1
s***r|UA|100||||0|0|17 Jan 2024|30067090456005207||||1
M***a|IT|100||||0|0|09 Feb 2024|30067987051340686||||1
V***o|UA|100||||0|0|13 Feb 2024|30068405612084743||||1
Г***ч|RU|100||||0|0|17 Nov 2023|50095209131925633||||1
a***r|KR|100||||0|0|04 Jan 2024|50105074505734590||||1
A***i|EE|100||||0|0|31 Oct 2023|60074700463378450||||1
a***r|IL|100||||0|0|13 Nov 2023|50095169671857082||||1
F***o|CZ|100||||0|0|19 Jan 2024|30067505351237471||||1
t***t|UA|100||||0|0|22 Feb 2024|30068814868626235||||1
Y***a|UA|100||||0|0|27 Nov 2023|30065539967382319||||1
К***ч|RU|100||||0|0|31 Dec 2023|50104509643538348||||1
A***v|UA|100||||0|0|30 Oct 2023|30064767603575948||||1
AliExpress Shopper|DE|100||||0|0|27 Jan 2024|30067407436288707||||1
I***r|UA|100||||0|0|05 Jan 2024|30066591636670175||||1
C***a|BR|100||||0|0|22 Nov 2023|60075658508390208||||1
A***t|MA|100||||0|0|02 Mar 2024|30069264330068253||||1
S***m|PT|100||||0|0|20 Jan 2024|30067314703323379||||1
l***.|ES|100||||0|0|11 Jan 2024|30066810894646821||||1
U***r|FR|100||||0|0|11 Feb 2024|30068612968778195||||1
O***i|PL|100||||0|0|11 Dec 2023|30065975966617322||||1
AliExpress Shopper|CH|100||||0|0|08 Mar 2024|30069510462209192||||1
m***m|UA|100||||0|0|24 Jan 2024|30067696945204980||||1
p***p|PL|100||||0|0|13 Jan 2024|30066962722797677||||1
a***a|LT|100||||0|0|04 Nov 2023|60074683317909357||||1
Р***а|RU|100||||0|1|20 Nov 2023|50096422057629533||||1
AliExpress Shopper|RU|100||||0|0|15 Jan 2024|50107435793531027||||1
AliExpress Shopper|AU|100||||0|0|18 Mar 2024|60080297882877222||||1
L***a|CZ|100||||0|0|09 Feb 2024|30068519358242630||||1
A***t|UA|100||||1|0|18 Dec 2023|30066157110794852||||1
F***r|BR|100||||0|0|31 Oct 2023|60074771878392378||||1
J***r|PT|100||||0|0|19 Mar 2024|30070045554849532||||1
F***l|CZ|100||||0|0|09 Mar 2024|30069888523247354||||1
А***о|UA|100||||0|0|19 Mar 2024|60080349914738267||||1
v***r|UA|100||||0|0|09 Jan 2024|30066701216301785||||1
V***o|UA|100||||0|0|08 Feb 2024|30068183135785973||||1
M***d|SK|100||||0|0|23 Feb 2024|30068853219329449||||1
m***e|MV|100||||0|0|27 Feb 2024|50115314160987526||||1
AliExpress Shopper|SE|100||||0|0|07 Nov 2023|60075114831304287||||1
AliExpress Shopper|MX|100||||0|0|03 Feb 2024|60079153292627329||||1
AliExpress Shopper|IT|80||||0|0|25 Mar 2024|30070372766685154||||1
R***-|KZ|80||||0|0|26 Mar 2024|50120417445285752||||1
Ж***r|UA|80||||0|0|08 Apr 2024|30071122093381167||||1
R***S|BG|80||||0|0|09 Apr 2024|30071108700857086||||1
m***m|PL|80||||0|0|08 Apr 2024|30071128467463745||||1
S***i|IT|80||||0|0|11 Feb 2024|30068636523776161||||1
f***r|CL|80||||0|0|06 Dec 2023|60076755850485347||||1
AliExpress Shopper|UK|80||||0|0|06 Dec 2023|60076783008158353||||1
AliExpress Shopper|UA|80||||0|0|20 Mar 2024|50119612507879270||||1
AliExpress Shopper|ES|80||||0|0|09 Jan 2024|30066750389931892||||1
E***g|NL|80||||0|0|04 Feb 2024|30067765810806682||||1
g***r|FR|80||||0|0|24 Jan 2024|30067735796081833||||1
З***ч|RU|80||||0|0|11 Nov 2023|50094554437193223||||1
М***Ч|RU|80||||0|0|12 Jan 2024|50106314385046949||||1
AliExpress Shopper|US|80||||0|0|01 Mar 2024|60079769276555771||||1
5***r|KR|80||||0|0|08 Jan 2024|50106238870276911||||1
l***m|US|80||||0|0|07 Nov 2023|60074849397218841||||1
M***a|FR|80||||0|0|03 Jan 2024|30066535237884058||||1
J***r|ES|80||||0|0|11 Jan 2024|30067096532844512||||1
AliExpress Shopper|SK|80||||0|0|08 Jan 2024|60078422014769533||||1
l***r|KR|80||||0|0|13 Jan 2024|50107406844825738||||1
f***f|UA|80||||0|0|14 Nov 2023|30064951806858833||||1
Р***в|UA|80||||0|0|27 Nov 2023|60076223569491801||||1
d***e|BE|80||||0|0|15 Feb 2024|30068544771882920||||1
V***i|UA|80||||0|0|29 Feb 2024|30068825835200866||||1
p***k|SK|80||||0|0|24 Jan 2024|30067697700752135||||1
e***r|IL|80||||0|0|06 Jan 2024|50105153835870811||||1
AliExpress Shopper|BR|80||||0|0|19 Dec 2023|60077487260279697||||1
AliExpress Shopper|IL|80||||0|0|11 Mar 2024|50117469862309558||||1
J***k|CZ|80||||0|0|27 Jan 2024|30067652383277630||||1
w***a|CO|80||||0|0|06 Jan 2024|60078287955170192||||1
i***r|KR|80||||0|0|14 Feb 2024|50112722278563186||||1
P***y|FR|80||||0|0|27 Nov 2023|30065529271703080||||1
8***r|ES|80||||0|0|01 Dec 2023|30065674740798573||||1
d***r|IL|80||||0|0|23 Jan 2024|50108690282189832||||1
R***r|HU|80||||0|0|30 Oct 2023|60074394595481109||||1
M***R|RO|80||||0|0|03 Nov 2023|60074632933825789||||1
f***s|MX|80||||0|0|17 Dec 2023|60077083306581067||||1
A***O|BR|80||||0|0|17 Nov 2023|60075724688367853||||1
AliExpress Shopper|ES|80||||0|0|20 Feb 2024|30068706449879573||||1
V***k|UA|80||||0|0|05 Nov 2023|60075036283256374||||1
l***r|KR|80||||0|0|29 Feb 2024|50116281288316611||||1
U***r|UA|80||||0|0|24 Nov 2023|60075793775326099||||1
n***o|FR|80||||0|0|02 Feb 2024|30067929637278892||||1
J***s|LV|80||||0|0|17 Jan 2024|30067066499452588||||1
s***r|KR|80||||0|0|13 Feb 2024|50112974177092635||||1
O***o|ES|80||||0|0|29 Dec 2023|30066691311608165||||1
범***강|KR|80||||0|0|17 Jan 2024|50107217932456296||||1
f***f|IL|80||||0|0|31 Jan 2024|50110635785106911||||1
F***s|ES|80||||0|0|18 Jan 2024|30066956220556099||||1
j***l|KR|80||||0|0|18 Nov 2023|50095417483280843||||1
h***r|KR|80||||0|0|25 Nov 2023|50096333577034160||||1
e***n|FR|80||||0|0|25 Jan 2024|30067302224468362||||1
A***e|MA|80||||0|0|15 Nov 2023|60075600727648727||||1
C***s|MX|80||||0|0|28 Nov 2023|60076297255242253||||1
AliExpress Shopper|UA|80||||0|0|02 Nov 2023|60074830898760616||||1
M***l|UA|80||||0|0|25 Jan 2024|30067528419595581||||1
Ю***к|UA|80||||0|0|02 Feb 2024|30067919941807788||||1
AliExpress Shopper|OM|80||||0|0|19 Nov 2023|30065523373651922||||1
m***o|CH|80||||0|0|01 Dec 2023|60076477804316073||||1
R***h|SA|80||||0|0|18 Nov 2023|50095881733221774||||1
a***r|BR|80||||0|0|31 Dec 2023|60078076257833767||||1
AliExpress Shopper|UA|80||||0|0|26 Feb 2024|30068969221024723||||1
s***e|KR|80||||0|0|07 Nov 2023|50093085139505568||||1
C***s|PT|80||||0|0|04 Jan 2024|60078219838619087||||1
M***o|ES|80||||0|0|01 Nov 2023|30064816445475473||||1
J***a|MX|80||||0|0|01 Feb 2024|60079060254469666||||1
M***v|UA|80||||0|0|17 Dec 2023|30066136391256012||||1
b***b|HU|80||||0|0|26 Nov 2023|60076177167715146||||1
i***n|KR|80||||0|0|02 Mar 2024|50116619227458608||||1
P***m|CZ|80||||0|0|18 Feb 2024|30068659957004990||||1
AliExpress Shopper|UA|80||||0|0|06 Nov 2023|60075030458194669||||1
AliExpress Shopper|SK|80||||0|0|29 Dec 2023|60077684935641792||||1
J***r|ES|80||||0|0|06 Nov 2023|30065170131253765||||1
AliExpress Shopper|SE|80||||0|0|17 Nov 2023|60075720661630800||||1
N***J|BR|80||||0|0|13 Jan 2024|60078591818281004||||1
A***k|OM|80||||0|0|22 Nov 2023|60075958810017334||||1
R***a|LV|80||||0|0|07 Nov 2023|60074857740753694||||1
M***y|UK|80||||0|0|08 Feb 2024|30068481795444591||||1
S***i|CH|80||||0|0|03 Nov 2023|60074902850542088||||1
M***o|ES|80||||0|0|28 Dec 2023|30066413274670823||||1
M***s|BR|80||||0|0|29 Oct 2023|60074667170650419||||1
L***r|LT|80||||0|0|18 Nov 2023|60075455786825785||||1
a***r|DE|80||||0|0|13 Jan 2024|30066733819484638||||1
AliExpress Shopper|UA|80||||0|0|02 Nov 2023|60074884293660616||||1
a***r|UA|80||||0|0|15 Feb 2024|30068281861686045||||1
1***r|KR|80||||0|0|06 Nov 2023|50093532476401444||||1
P***k|CZ|80||||0|0|14 Nov 2023|60075562650090404||||1
r***r|MX|80||||0|0|05 Feb 2024|60078873761176969||||1
D***r|UA|80||||0|0|11 Jan 2024|30066811235619310||||1
AliExpress Shopper|NO|80||||0|0|02 Nov 2023|60074573379701615||||1
A***n|NL|80||||0|0|20 Dec 2023|30066245920870297||||1
AliExpress Shopper|KR|80||||0|0|01 Nov 2023|50091947475347744||||1
R***s|LT|80||||0|0|06 Mar 2024|30069181419570686||||1
J***n|KR|80||||0|0|31 Oct 2023|50092264543586570||||1
성***송|KR|80||||0|0|14 Nov 2023|50094971318203005||||1
a***i|CA|80||||0|0|11 Nov 2023|60075386240504893||||1
AliExpress Shopper|KR|80||||0|0|27 Nov 2023|50096736628165452||||1
j***s|ES|80||||0|0|08 Feb 2024|30068185666308973||||1
AliExpress Shopper|SK|80||||0|0|11 Jan 2024|30066824710069302||||1
J***n|BR|80||||0|0|24 Nov 2023|60076085821741422||||1
T***m|DK|80||||0|0|06 Feb 2024|30068352114540324||||1
영***조|KR|80||||0|0|29 Jan 2024|50110162598798688||||1
AliExpress Shopper|UA|80||||0|0|14 Mar 2024|30069834337964877||||1
М***ч|RU|80||||0|0|19 Jan 2024|50108230558895102||||1
A***z|ES|80||||0|0|12 Nov 2023|30065101210967496||||1
R***a|BR|80||||0|0|08 Feb 2024|60079242080785423||||1
V***N|FR|80||||0|0|05 Mar 2024|30069399542873855||||1
AliExpress Shopper|BR|80||||0|0|28 Feb 2024|60079732304397945||||1
AliExpress Shopper|UA|80||||0|0|16 Nov 2023|30065225997658078||||1
